customer_id,recency,frequency,monetary
15251,80,1,123.2900009
15252,80,1,131.5
15253,80,1,134.7899933
15254,80,1,136.4400024
15255,80,1,138.0800018
15256,80,1,139.7200012
15257,80,1,143.0099945
15258,80,1,144.6499939
15259,80,1,147.9400024
15260,80,1,149.5899963
15261,80,1,152.8699951
15262,80,1,155.3399963
15263,80,1,156.1600037
15264,80,1,157.8000031
15265,80,1,159.4499969
15266,80,1,161.0899963
15267,80,1,162.7400055
15268,80,1,164.3800049
15269,80,1,123.2900009
15270,80,1,131.5
15271,80,1,134.7899933
15272,80,1,136.4400024
15273,80,1,138.0800018
15274,80,1,139.7200012
15275,80,1,143.0099945
15276,80,1,144.6499939
15277,79,1,147.9400024
15278,79,1,149.5899963
15279,79,1,152.8699951
15280,79,1,155.3399963
15281,79,1,156.1600037
15282,79,1,157.8000031
15283,79,1,159.4499969
15284,79,1,161.0899963
15285,79,1,162.7400055
15286,79,1,164.3800049
15287,79,1,123.2900009
15288,79,1,131.5
15289,79,1,134.7899933
15290,79,1,436.7200012
15291,79,1,442.0400085
15292,79,1,447.3699951
15293,79,1,452.6900024
15294,79,1,463.3399963
15295,79,1,468.6700134
15296,79,1,479.3200073
15297,79,1,484.6499939
15298,79,1,495.2999878
15299,79,1,503.2900085
15300,79,1,505.9500122
15301,79,1,511.2799988
15302,79,1,516.5999756
15303,79,1,521.9299927
15304,79,1,527.25
15305,79,1,532.5800171
15306,79,1,399.4400024
15307,79,1,426.0599976
15308,79,1,436.7200012
15309,79,1,442.0400085
15310,79,1,447.3699951
15311,79,1,452.6900024
15312,79,1,463.3399963
15313,79,1,468.6700134
15314,79,1,479.3200073
15315,79,1,484.6499939
15316,79,1,495.2999878
15317,79,1,503.2900085
15318,79,1,505.9500122
15319,79,1,511.2799988
15320,79,1,516.5999756
15321,79,1,521.9299927
15322,79,1,527.25
15323,79,1,532.5800171
15324,79,1,399.4400024
15325,79,1,426.0599976
15326,79,1,436.7200012
15327,79,1,442.0400085
15328,79,1,447.3699951
15329,79,1,452.6900024
15330,79,1,463.3399963
15331,79,1,468.6700134
15332,79,1,479.3200073
15333,79,1,484.6499939
15334,79,1,495.2999878
15335,79,1,503.2900085
15336,79,1,505.9500122
15337,79,1,511.2799988
15338,79,1,516.5999756
15339,79,1,521.9299927
15340,79,1,527.25
15341,79,1,532.5800171
15342,79,1,399.4400024
15343,79,1,426.0599976
15344,79,1,436.7200012
15345,79,1,442.0400085
15346,78,1,447.3699951
15347,78,1,452.6900024
15348,78,1,463.3399963
15349,78,1,468.6700134
15350,78,1,479.3200073
15351,78,1,484.6499939
15352,78,1,495.2999878
15353,78,1,503.2900085
15354,78,1,505.9500122
15355,78,1,511.2799988
15356,78,1,516.5999756
15357,78,1,521.9299927
15358,78,1,527.25
15359,78,1,532.5800171
15360,78,1,399.4400024
15361,78,1,426.0599976
15362,78,1,436.7200012
15363,78,1,442.0400085
15364,78,1,447.3699951
15365,78,1,452.6900024
15366,78,1,463.3399963
15367,78,1,468.6700134
15368,78,1,479.3200073
15369,78,1,484.6499939
15370,78,1,495.2999878
15371,78,1,503.2900085
15372,78,1,505.9500122
15373,78,1,511.2799988
15374,78,1,516.5999756
15375,78,1,521.9299927
15376,78,1,527.25
15377,78,1,532.5800171
15378,78,1,399.4400024
15379,78,1,426.0599976
15380,78,1,436.7200012
15381,78,1,442.0400085
15382,78,1,447.3699951
15383,78,1,452.6900024
15384,78,1,463.3399963
15385,78,1,468.6700134
15386,78,1,479.3200073
15387,78,1,484.6499939
15388,78,1,495.2999878
15389,78,1,503.2900085
15390,78,1,505.9500122
15391,78,1,511.2799988
15392,78,1,516.5999756
15393,78,1,521.9299927
15394,78,1,527.25
15395,78,1,532.5800171
15396,78,1,399.4400024
15397,78,1,426.0599976
15398,78,1,436.7200012
15399,78,1,442.0400085
15400,78,1,447.3699951
15401,78,1,452.6900024
15402,78,1,463.3399963
15403,78,1,468.6700134
15404,78,1,479.3200073
15405,78,1,484.6499939
15406,78,1,495.2999878
15407,78,1,503.2900085
15408,78,1,505.9500122
15409,78,1,511.2799988
15410,78,1,516.5999756
15411,78,1,521.9299927
15412,78,1,527.25
15413,78,1,532.5800171
15414,77,1,399.4400024
15415,77,1,426.0599976
15416,77,1,436.7200012
15417,77,1,442.0400085
15418,77,1,447.3699951
15419,77,1,452.6900024
15420,77,1,463.3399963
15421,77,1,468.6700134
15422,77,1,479.3200073
15423,77,1,484.6499939
15424,77,1,495.2999878
15425,77,1,503.2900085
15426,77,1,505.9500122
15427,77,1,511.2799988
15428,77,1,516.5999756
15429,77,1,521.9299927
15430,77,1,527.25
15431,77,1,532.5800171
15432,77,1,399.4400024
15433,77,1,426.0599976
15434,77,1,436.7200012
15435,77,1,442.0400085
15436,77,1,447.3699951
15437,77,1,452.6900024
15438,77,1,463.3399963
15439,77,1,468.6700134
15440,77,1,479.3200073
15441,77,1,484.6499939
15442,77,1,495.2999878
15443,77,1,503.2900085
15444,77,1,505.9500122
15445,77,1,511.2799988
15446,77,1,516.5999756
15447,77,1,521.9299927
15448,77,1,527.25
15449,77,1,532.5800171
15450,77,1,399.4400024
15451,77,1,426.0599976
15452,77,1,436.7200012
15453,77,1,442.0400085
15454,77,1,447.3699951
15455,77,1,452.6900024
15456,77,1,463.3399963
15457,77,1,468.6700134
15458,77,1,479.3200073
15459,77,1,484.6499939
15460,77,1,495.2999878
15461,77,1,503.2900085
15462,77,1,505.9500122
15463,77,1,511.2799988
15464,77,1,516.5999756
15465,77,1,521.9299927
15466,77,1,527.25
15467,77,1,532.5800171
15468,77,1,399.4400024
15469,77,1,426.0599976
15470,77,1,436.7200012
15471,77,1,442.0400085
15472,77,1,447.3699951
15473,77,1,452.6900024
15474,77,1,463.3399963
15475,77,1,468.6700134
15476,77,1,479.3200073
15477,77,1,484.6499939
15478,77,1,495.2999878
15479,77,1,503.2900085
15480,77,1,505.9500122
15481,77,1,511.2799988
15482,77,1,516.5999756
15483,76,1,521.9299927
15484,76,1,527.25
15485,76,1,532.5800171
15486,76,1,399.4400024
15487,76,1,426.0599976
15488,76,1,436.7200012
15489,76,1,442.0400085
15490,76,1,447.3699951
15491,76,1,452.6900024
15492,76,1,463.3399963
15493,76,1,468.6700134
15494,76,1,479.3200073
15495,76,1,484.6499939
15496,76,1,495.2999878
15497,76,1,503.2900085
15498,76,1,505.9500122
15499,76,1,511.2799988
15500,76,1,516.5999756
15501,76,1,521.9299927
15502,76,1,527.25
15503,76,1,532.5800171
15504,76,1,399.4400024
15505,76,1,426.0599976
15506,76,1,436.7200012
15507,76,1,442.0400085
15508,76,1,447.3699951
15509,76,1,452.6900024
15510,76,1,463.3399963
15511,76,1,468.6700134
15512,76,1,479.3200073
15513,76,1,484.6499939
15514,76,1,495.2999878
15515,76,1,503.2900085
15516,76,1,505.9500122
15517,76,1,511.2799988
15518,76,1,516.5999756
15519,76,1,521.9299927
15520,76,1,527.25
15521,76,1,532.5800171
15522,76,1,399.4400024
15523,76,1,426.0599976
15524,76,1,436.7200012
15525,76,1,442.0400085
15526,76,1,447.3699951
15527,76,1,452.6900024
15528,76,1,463.3399963
15529,76,1,468.6700134
15530,76,1,479.3200073
15531,76,1,484.6499939
15532,76,1,495.2999878
15533,76,1,503.2900085
15534,76,1,505.9500122
15535,76,1,511.2799988
15536,76,1,516.5999756
15537,76,1,521.9299927
15538,76,1,527.25
15539,76,1,532.5800171
15540,76,1,399.4400024
15541,76,1,426.0599976
15542,76,1,436.7200012
15543,76,1,442.0400085
15544,76,1,447.3699951
15545,76,1,452.6900024
15546,76,1,463.3399963
15547,76,1,468.6700134
15548,76,1,479.3200073
15549,76,1,484.6499939
15550,76,1,495.2999878
15551,75,1,503.2900085
15552,75,1,505.9500122
15553,75,1,511.2799988
15554,75,1,516.5999756
15555,75,1,521.9299927
15556,75,1,527.25
15557,75,1,532.5800171
15558,75,1,399.4400024
15559,75,1,426.0599976
15560,75,1,436.7200012
15561,75,1,442.0400085
15562,75,1,447.3699951
15563,75,1,452.6900024
15564,75,1,463.3399963
15565,75,1,468.6700134
15566,75,1,479.3200073
15567,75,1,484.6499939
15568,75,1,495.2999878
15569,75,1,503.2900085
15570,75,1,505.9500122
15571,75,1,511.2799988
15572,75,1,516.5999756
15573,75,1,521.9299927
15574,75,1,527.25
15575,75,1,532.5800171
15576,75,1,399.4400024
15577,75,1,426.0599976
15578,75,1,436.7200012
15579,75,1,442.0400085
15580,75,1,447.3699951
15581,75,1,452.6900024
15582,75,1,463.3399963
15583,75,1,468.6700134
15584,75,1,479.3200073
15585,75,1,484.6499939
15586,75,1,495.2999878
15587,75,1,503.2900085
15588,75,1,505.9500122
15589,75,1,511.2799988
15590,75,1,516.5999756
15591,75,1,521.9299927
15592,75,1,527.25
15593,75,1,532.5800171
15594,75,1,399.4400024
15595,75,1,426.0599976
15596,75,1,436.7200012
15597,75,1,442.0400085
15598,75,1,447.3699951
15599,75,1,452.6900024
15600,75,1,463.3399963
15601,75,1,468.6700134
15602,75,1,479.3200073
15603,75,1,484.6499939
15604,75,1,495.2999878
15605,75,1,503.2900085
15606,75,1,505.9500122
15607,75,1,511.2799988
15608,75,1,516.5999756
15609,75,1,521.9299927
15610,75,1,527.25
15611,75,1,532.5800171
15612,75,1,399.4400024
15613,75,1,426.0599976
15614,75,1,436.7200012
15615,75,1,442.0400085
15616,75,1,447.3699951
15617,75,1,452.6900024
15618,75,1,463.3399963
15619,75,1,468.6700134
15620,74,1,479.3200073
15621,74,1,484.6499939
15622,74,1,495.2999878
15623,74,1,503.2900085
15624,74,1,505.9500122
15625,74,1,511.2799988
15626,74,1,516.5999756
15627,74,1,521.9299927
15628,74,1,527.25
15629,74,1,532.5800171
15630,74,1,399.4400024
15631,74,1,426.0599976
15632,74,1,436.7200012
15633,74,1,442.0400085
15634,74,1,447.3699951
15635,74,1,452.6900024
15636,74,1,463.3399963
15637,74,1,468.6700134
15638,74,1,479.3200073
15639,74,1,484.6499939
15640,74,1,495.2999878
15641,74,1,503.2900085
15642,74,1,505.9500122
15643,74,1,511.2799988
15644,74,1,516.5999756
15645,74,1,521.9299927
15646,74,1,527.25
15647,74,1,532.5800171
15648,74,1,399.4400024
15649,74,1,426.0599976
15650,74,1,436.7200012
15651,74,1,442.0400085
15652,74,1,447.3699951
15653,74,1,452.6900024
15654,74,1,463.3399963
15655,74,1,468.6700134
15656,74,1,479.3200073
15657,74,1,484.6499939
15658,74,1,495.2999878
15659,74,1,503.2900085
15660,74,1,505.9500122
15661,74,1,511.2799988
15662,74,1,516.5999756
15663,74,1,521.9299927
15664,74,1,527.25
15665,74,1,532.5800171
15666,74,1,399.4400024
15667,74,1,426.0599976
15668,74,1,436.7200012
15669,74,1,442.0400085
15670,74,1,447.3699951
15671,74,1,452.6900024
15672,74,1,463.3399963
15673,74,1,468.6700134
15674,74,1,479.3200073
15675,74,1,484.6499939
15676,74,1,495.2999878
15677,74,1,503.2900085
15678,74,1,278.3900146
15679,74,1,281.3200073
15680,74,1,284.25
15681,74,1,287.1799927
15682,74,1,290.1099854
15683,74,1,293.0400085
15684,74,1,219.7799988
15685,74,1,234.4299927
15686,74,1,240.2899933
15687,74,1,243.2200012
15688,73,1,246.1499939
15689,73,1,249.0800018
15690,73,1,254.9400024
15691,73,1,257.8800049
15692,73,1,263.7399902
15693,73,1,266.6700134
15694,73,1,272.5299988
15695,73,1,276.9200134
15696,73,1,278.3900146
15697,73,1,281.3200073
15698,73,1,284.25
15699,73,1,287.1799927
15700,73,1,290.1099854
15701,73,1,293.0400085
15702,73,1,219.7799988
15703,73,1,234.4299927
15704,73,1,240.2899933
15705,73,1,243.2200012
15706,73,1,246.1499939
15707,73,1,249.0800018
15708,73,1,254.9400024
15709,73,1,257.8800049
15710,73,1,263.7399902
15711,73,1,266.6700134
15712,73,1,272.5299988
15713,73,1,276.9200134
15714,73,1,278.3900146
15715,73,1,281.3200073
15716,73,1,284.25
15717,73,1,287.1799927
15718,73,1,290.1099854
15719,73,1,293.0400085
15720,73,1,219.7799988
15721,73,1,234.4299927
15722,73,1,240.2899933
15723,73,1,243.2200012
15724,73,1,246.1499939
15725,73,1,249.0800018
15726,73,1,254.9400024
15727,73,1,257.8800049
15728,73,1,263.7399902
15729,73,1,266.6700134
15730,73,1,272.5299988
15731,73,1,276.9200134
15732,73,1,278.3900146
15733,73,1,281.3200073
15734,73,1,284.25
15735,73,1,287.1799927
15736,73,1,290.1099854
15737,73,1,293.0400085
15738,73,1,219.7799988
15739,73,1,234.4299927
15740,73,1,240.2899933
15741,73,1,243.2200012
15742,73,1,246.1499939
15743,73,1,249.0800018
15744,73,1,254.9400024
15745,73,1,257.8800049
15746,73,1,263.7399902
15747,73,1,266.6700134
15748,73,1,272.5299988
15749,73,1,276.9200134
15750,73,1,278.3900146
15751,73,1,281.3200073
15752,73,1,284.25
15753,73,1,287.1799927
15754,73,1,290.1099854
15755,73,1,293.0400085
15756,73,1,219.7799988
15757,72,1,234.4299927
15758,72,1,240.2899933
15759,72,1,243.2200012
15760,72,1,246.1499939
15761,72,1,249.0800018
15762,72,1,254.9400024
15763,72,1,257.8800049
15764,72,1,263.7399902
15765,72,1,266.6700134
15766,72,1,272.5299988
15767,72,1,276.9200134
15768,72,1,278.3900146
15769,72,1,281.3200073
15770,72,1,284.25
15771,72,1,287.1799927
15772,72,1,290.1099854
15773,72,1,293.0400085
15774,72,1,219.7799988
15775,72,1,234.4299927
15776,72,1,240.2899933
15777,72,1,243.2200012
15778,72,1,246.1499939
15779,72,1,249.0800018
15780,72,1,254.9400024
15781,72,1,257.8800049
15782,72,1,263.7399902
15783,72,1,266.6700134
15784,72,1,272.5299988
15785,72,1,276.9200134
15786,72,1,278.3900146
15787,72,1,281.3200073
15788,72,1,284.25
15789,72,1,287.1799927
15790,72,1,290.1099854
15791,72,1,293.0400085
15792,72,1,219.7799988
15793,72,1,234.4299927
15794,72,1,240.2899933
15795,72,1,243.2200012
15796,72,1,246.1499939
15797,72,1,249.0800018
15798,72,1,254.9400024
15799,72,1,257.8800049
15800,72,1,263.7399902
15801,72,1,266.6700134
15802,72,1,272.5299988
15803,72,1,276.9200134
15804,72,1,278.3900146
15805,72,1,281.3200073
15806,72,1,284.25
15807,72,1,287.1799927
15808,72,1,290.1099854
15809,72,1,293.0400085
15810,72,1,219.7799988
15811,72,1,234.4299927
15812,72,1,240.2899933
15813,72,1,243.2200012
15814,72,1,246.1499939
15815,72,1,249.0800018
15816,72,1,254.9400024
15817,72,1,257.8800049
15818,72,1,263.7399902
15819,72,1,266.6700134
15820,72,1,272.5299988
15821,72,1,276.9200134
15822,72,1,278.3900146
15823,72,1,281.3200073
15824,72,1,284.25
15825,71,1,287.1799927
15826,71,1,290.1099854
15827,71,1,293.0400085
15828,71,1,219.7799988
15829,71,1,234.4299927
15830,71,1,240.2899933
15831,71,1,243.2200012
15832,71,1,246.1499939
15833,71,1,249.0800018
15834,71,1,254.9400024
15835,71,1,257.8800049
15836,71,1,263.7399902
15837,71,1,266.6700134
15838,71,1,272.5299988
15839,71,1,276.9200134
15840,71,1,278.3900146
15841,71,1,281.3200073
15842,71,1,284.25
15843,71,1,287.1799927
15844,71,1,290.1099854
15845,71,1,293.0400085
15846,71,1,219.7799988
15847,71,1,234.4299927
15848,71,1,240.2899933
15849,71,1,243.2200012
15850,71,1,246.1499939
15851,71,1,249.0800018
15852,71,1,254.9400024
15853,71,1,257.8800049
15854,71,1,263.7399902
15855,71,1,266.6700134
15856,71,1,272.5299988
15857,71,1,276.9200134
15858,71,1,278.3900146
15859,71,1,281.3200073
15860,71,1,284.25
15861,71,1,287.1799927
15862,71,1,290.1099854
15863,71,1,293.0400085
15864,71,1,219.7799988
15865,71,1,234.4299927
15866,71,1,240.2899933
15867,71,1,243.2200012
15868,71,1,246.1499939
15869,71,1,249.0800018
15870,71,1,254.9400024
15871,71,1,257.8800049
15872,71,1,263.7399902
15873,71,1,266.6700134
15874,71,1,272.5299988
15875,71,1,276.9200134
15876,71,1,278.3900146
15877,71,1,281.3200073
15878,71,1,284.25
15879,71,1,287.1799927
15880,71,1,290.1099854
15881,71,1,293.0400085
15882,71,1,219.7799988
15883,71,1,234.4299927
15884,71,1,240.2899933
15885,71,1,243.2200012
15886,71,1,246.1499939
15887,71,1,249.0800018
15888,71,1,254.9400024
15889,71,1,257.8800049
15890,71,1,263.7399902
15891,71,1,266.6700134
15892,71,1,272.5299988
15893,71,1,276.9200134
15894,70,1,278.3900146
15895,70,1,281.3200073
15896,70,1,284.25
15897,70,1,287.1799927
15898,70,1,290.1099854
15899,70,1,293.0400085
15900,70,1,219.7799988
15901,70,1,234.4299927
15902,70,1,240.2899933
15903,70,1,243.2200012
15904,70,1,246.1499939
15905,70,1,249.0800018
15906,70,1,254.9400024
15907,70,1,257.8800049
15908,70,1,263.7399902
15909,70,1,266.6700134
15910,70,1,272.5299988
15911,70,1,276.9200134
15912,70,1,278.3900146
15913,70,1,281.3200073
15914,70,1,284.25
15915,70,1,287.1799927
15916,70,1,290.1099854
15917,70,1,172.8999939
15918,70,1,175.0099945
15919,70,1,177.1100006
15920,70,1,179.2200012
15921,70,1,183.4400024
15922,70,1,185.5500031
15923,70,1,189.7700043
15924,70,1,191.8699951
15925,70,1,196.0899963
15926,70,1,199.25
15927,70,1,200.3099976
15928,70,1,202.4199982
15929,70,1,204.5200043
15930,70,1,206.6300049
15931,70,1,208.7400055
15932,70,1,210.8500061
15933,70,1,158.1399994
15934,70,1,168.6799927
15935,70,1,172.8999939
15936,70,1,175.0099945
15937,70,1,177.1100006
15938,70,1,179.2200012
15939,70,1,183.4400024
15940,70,1,185.5500031
15941,70,1,189.7700043
15942,70,1,191.8699951
15943,70,1,196.0899963
15944,70,1,199.25
15945,70,1,200.3099976
15946,70,1,202.4199982
15947,70,1,204.5200043
15948,70,1,206.6300049
15949,70,1,208.7400055
15950,70,1,210.8500061
15951,70,1,158.1399994
15952,70,1,168.6799927
15953,70,1,172.8999939
15954,70,1,175.0099945
15955,70,1,177.1100006
15956,70,1,179.2200012
15957,70,1,183.4400024
15958,70,1,185.5500031
15959,70,1,189.7700043
15960,70,1,191.8699951
15961,70,1,196.0899963
15962,69,1,199.25
15963,69,1,200.3099976
15964,69,1,202.4199982
15965,69,1,204.5200043
15966,69,1,206.6300049
15967,69,1,208.7400055
15968,69,1,210.8500061
15969,69,1,158.1399994
15970,69,1,168.6799927
15971,69,1,172.8999939
15972,69,1,175.0099945
15973,69,1,177.1100006
15974,69,1,179.2200012
15975,69,1,183.4400024
15976,69,1,185.5500031
15977,69,1,189.7700043
15978,69,1,191.8699951
15979,69,1,196.0899963
15980,69,1,199.25
15981,69,1,200.3099976
15982,69,1,202.4199982
15983,69,1,204.5200043
15984,69,1,206.6300049
15985,69,1,208.7400055
15986,69,1,210.8500061
15987,69,1,158.1399994
15988,69,1,168.6799927
15989,69,1,172.8999939
15990,69,1,175.0099945
15991,69,1,177.1100006
15992,69,1,179.2200012
15993,69,1,183.4400024
15994,69,1,185.5500031
15995,69,1,189.7700043
15996,69,1,191.8699951
15997,69,1,196.0899963
15998,69,1,199.25
15999,69,1,200.3099976
16000,69,1,202.4199982
16001,69,1,204.5200043
16002,69,1,206.6300049
16003,69,1,208.7400055
16004,69,1,210.8500061
16005,69,1,158.1399994
16006,69,1,168.6799927
16007,69,1,172.8999939
16008,69,1,175.0099945
16009,69,1,177.1100006
16010,69,1,179.2200012
16011,69,1,183.4400024
16012,69,1,185.5500031
16013,69,1,189.7700043
16014,69,1,191.8699951
16015,69,1,196.0899963
16016,69,1,199.25
16017,69,1,200.3099976
16018,69,1,202.4199982
16019,69,1,204.5200043
16020,69,1,206.6300049
16021,69,1,208.7400055
16022,69,1,210.8500061
16023,69,1,158.1399994
16024,69,1,168.6799927
16025,69,1,172.8999939
16026,69,1,175.0099945
16027,69,1,177.1100006
16028,69,1,179.2200012
16029,69,1,183.4400024
16030,69,1,185.5500031
16031,68,1,189.7700043
16032,68,1,191.8699951
16033,68,1,196.0899963
16034,68,1,199.25
16035,68,1,200.3099976
16036,68,1,202.4199982
16037,68,1,204.5200043
16038,68,1,206.6300049
16039,68,1,208.7400055
16040,68,1,210.8500061
16041,68,1,158.1399994
16042,68,1,168.6799927
16043,68,1,172.8999939
16044,68,1,175.0099945
16045,68,1,177.1100006
16046,68,1,179.2200012
16047,68,1,183.4400024
16048,68,1,185.5500031
16049,68,1,189.7700043
16050,68,1,191.8699951
16051,68,1,196.0899963
16052,68,1,199.25
16053,68,1,200.3099976
16054,68,1,202.4199982
16055,68,1,204.5200043
16056,68,1,206.6300049
16057,68,1,208.7400055
16058,68,1,210.8500061
16059,68,1,158.1399994
16060,68,1,168.6799927
16061,68,1,172.8999939
16062,68,1,175.0099945
16063,68,1,177.1100006
16064,68,1,179.2200012
16065,68,1,183.4400024
16066,68,1,185.5500031
16067,68,1,189.7700043
16068,68,1,191.8699951
16069,68,1,196.0899963
16070,68,1,199.25
16071,68,1,200.3099976
16072,68,1,202.4199982
16073,68,1,204.5200043
16074,68,1,206.6300049
16075,68,1,208.7400055
16076,68,1,210.8500061
16077,68,1,158.1399994
16078,68,1,168.6799927
16079,68,1,172.8999939
16080,68,1,175.0099945
16081,68,1,177.1100006
16082,68,1,179.2200012
16083,68,1,183.4400024
16084,68,1,185.5500031
16085,68,1,189.7700043
16086,68,1,191.8699951
16087,68,1,196.0899963
16088,68,1,199.25
16089,68,1,200.3099976
16090,68,1,202.4199982
16091,68,1,204.5200043
16092,68,1,206.6300049
16093,68,1,208.7400055
16094,68,1,250.2200012
16095,68,1,252.8300018
16096,68,1,255.4400024
16097,68,1,258.0400085
16098,68,1,260.6499939
16099,67,1,195.4900055
16100,67,1,208.5200043
16101,67,1,213.7299957
16102,67,1,216.3399963
16103,67,1,218.9499969
16104,67,1,221.5500031
16105,67,1,226.7700043
16106,67,1,229.3699951
16107,67,1,234.5899963
16108,67,1,237.1900024
16109,67,1,242.3999939
16110,67,1,246.3099976
16111,67,1,247.6199951
16112,67,1,250.2200012
16113,67,1,252.8300018
16114,67,1,255.4400024
16115,67,1,258.0400085
16116,67,1,260.6499939
16117,67,1,195.4900055
16118,67,1,208.5200043
16119,67,1,213.7299957
16120,67,1,216.3399963
16121,67,1,218.9499969
16122,67,1,221.5500031
16123,67,1,226.7700043
16124,67,1,229.3699951
16125,67,1,234.5899963
16126,67,1,237.1900024
16127,67,1,242.3999939
16128,67,1,246.3099976
16129,67,1,247.6199951
16130,67,1,250.2200012
16131,67,1,252.8300018
16132,67,1,255.4400024
16133,67,1,258.0400085
16134,67,1,260.6499939
16135,67,1,195.4900055
16136,67,1,208.5200043
16137,67,1,213.7299957
16138,67,1,216.3399963
16139,67,1,218.9499969
16140,67,1,221.5500031
16141,67,1,226.7700043
16142,67,1,229.3699951
16143,67,1,234.5899963
16144,67,1,237.1900024
16145,67,1,242.3999939
16146,67,1,246.3099976
16147,67,1,247.6199951
16148,67,1,250.2200012
16149,67,1,252.8300018
16150,67,1,255.4400024
16151,67,1,258.0400085
16152,67,1,260.6499939
16153,67,1,195.4900055
16154,67,1,208.5200043
16155,67,1,213.7299957
16156,67,1,216.3399963
16157,67,1,218.9499969
16158,67,1,221.5500031
16159,67,1,226.7700043
16160,67,1,229.3699951
16161,67,1,234.5899963
16162,67,1,237.1900024
16163,67,1,242.3999939
16164,67,1,246.3099976
16165,67,1,247.6199951
16166,67,1,250.2200012
16167,67,1,252.8300018
16168,66,1,255.4400024
16169,66,1,258.0400085
16170,66,1,260.6499939
16171,66,1,195.4900055
16172,66,1,208.5200043
16173,66,1,213.7299957
16174,66,1,216.3399963
16175,66,1,218.9499969
16176,66,1,221.5500031
16177,66,1,226.7700043
16178,66,1,229.3699951
16179,66,1,234.5899963
16180,66,1,237.1900024
16181,66,1,242.3999939
16182,66,1,246.3099976
16183,66,1,247.6199951
16184,66,1,250.2200012
16185,66,1,252.8300018
16186,66,1,255.4400024
16187,66,1,258.0400085
16188,66,1,260.6499939
16189,66,1,195.4900055
16190,66,1,208.5200043
16191,66,1,213.7299957
16192,66,1,216.3399963
16193,66,1,218.9499969
16194,66,1,221.5500031
16195,66,1,226.7700043
16196,66,1,229.3699951
16197,66,1,234.5899963
16198,66,1,237.1900024
16199,66,1,242.3999939
16200,66,1,246.3099976
16201,66,1,247.6199951
16202,66,1,250.2200012
16203,66,1,252.8300018
16204,66,1,255.4400024
16205,66,1,258.0400085
16206,66,1,260.6499939
16207,66,1,195.4900055
16208,66,1,208.5200043
16209,66,1,213.7299957
16210,66,1,216.3399963
16211,66,1,218.9499969
16212,66,1,221.5500031
16213,66,1,226.7700043
16214,66,1,229.3699951
16215,66,1,234.5899963
16216,66,1,237.1900024
16217,66,1,242.3999939
16218,66,1,246.3099976
16219,66,1,247.6199951
16220,66,1,250.2200012
16221,66,1,252.8300018
16222,66,1,255.4400024
16223,66,1,258.0400085
16224,66,1,260.6499939
16225,66,1,195.4900055
16226,66,1,208.5200043
16227,66,1,213.7299957
16228,66,1,216.3399963
16229,66,1,218.9499969
16230,66,1,221.5500031
16231,66,1,226.7700043
16232,66,1,229.3699951
16233,66,1,234.5899963
16234,66,1,237.1900024
16235,66,1,242.3999939
16236,65,1,246.3099976
16237,65,1,247.6199951
16238,65,1,250.2200012
16239,65,1,252.8300018
16240,65,1,255.4400024
16241,65,1,258.0400085
16242,65,1,260.6499939
16243,65,1,195.4900055
16244,65,1,208.5200043
16245,65,1,213.7299957
16246,65,1,216.3399963
16247,65,1,218.9499969
16248,65,1,221.5500031
16249,65,1,226.7700043
16250,65,1,229.3699951
16251,65,1,234.5899963
16252,65,1,237.1900024
16253,65,1,242.3999939
16254,65,1,246.3099976
16255,65,1,247.6199951
16256,65,1,250.2200012
16257,65,1,252.8300018
16258,65,1,255.4400024
16259,65,1,258.0400085
16260,65,1,260.6499939
16261,65,1,195.4900055
16262,65,1,208.5200043
16263,65,1,213.7299957
16264,65,1,216.3399963
16265,65,1,218.9499969
16266,65,1,221.5500031
16267,65,1,226.7700043
16268,65,1,229.3699951
16269,65,1,234.5899963
16270,65,1,237.1900024
16271,65,1,242.3999939
16272,65,1,246.3099976
16273,65,1,247.6199951
16274,65,1,250.2200012
16275,65,1,252.8300018
16276,65,1,255.4400024
16277,65,1,258.0400085
16278,65,1,260.6499939
16279,65,1,195.4900055
16280,65,1,208.5200043
16281,65,1,213.7299957
16282,65,1,216.3399963
16283,65,1,218.9499969
16284,65,1,221.5500031
16285,65,1,226.7700043
16286,65,1,229.3699951
16287,65,1,234.5899963
16288,65,1,237.1900024
16289,65,1,242.3999939
16290,65,1,246.3099976
16291,65,1,247.6199951
16292,65,1,250.2200012
16293,65,1,252.8300018
16294,65,1,255.4400024
16295,65,1,258.0400085
16296,65,1,260.6499939
16297,65,1,195.4900055
16298,65,1,208.5200043
16299,65,1,213.7299957
16300,65,1,216.3399963
16301,65,1,218.9499969
16302,65,1,221.5500031
16303,65,1,226.7700043
16304,65,1,229.3699951
16305,64,1,234.5899963
16306,64,1,237.1900024
16307,64,1,242.3999939
16308,64,1,246.3099976
16309,64,1,247.6199951
16310,64,1,250.2200012
16311,64,1,252.8300018
16312,64,1,255.4400024
16313,64,1,258.0400085
16314,64,1,260.6499939
16315,64,1,195.4900055
16316,64,1,208.5200043
16317,64,1,213.7299957
16318,64,1,216.3399963
16319,64,1,218.9499969
16320,64,1,221.5500031
16321,64,1,226.7700043
16322,64,1,229.3699951
16323,64,1,234.5899963
16324,64,1,237.1900024
16325,64,1,242.3999939
16326,64,1,246.3099976
16327,64,1,247.6199951
16328,64,1,250.2200012
16329,64,1,252.8300018
16330,64,1,255.4400024
16331,64,1,258.0400085
16332,64,1,260.6499939
16333,64,1,195.4900055
